latitude,longitude,band,relief_m,elevation_std_m,slope_mean,slope_std,slope_p90,slope_p99,slope_max,unstable_fraction,excess_total_m,excess_max_m,toppled_fraction,mass_moved_m,max_change_m,initial_excess_m,residual_excess_m,excess_relieved_fraction,residual_unstable_fraction,iterations,converged,grid_spacing_y_m,grid_spacing_x_m,nodata_fraction,hemisphere
-28.719831063654787,-139.037109375,6,1325.5,351.0664275768653,0.29391725488486,0.13683106079433072,0.451591700405961,0.6064280217264438,0.9087954589083218,0.015869140625,1452.225917112144,37.53097076724035,0.02197265625,825.043895248166,21.802362566506844,1452.225917112144,1.1406843469785599e-08,0.9999999999921453,0.0164794921875,879,True,59.225293799972235,51.93939208450547,0.0,farside
-31.017135333423887,-136.974609375,4,261.5,50.932062694399114,0.07219807299807407,0.05058995020302909,0.1329869489087874,0.26077978935342827,0.5689861727243439,0.0,4.713291552607043,4.713291552607043,6.103515625e-05,2.356645775895231,2.356645775895231,4.713291552607043,8.165805809312587e-10,0.9999999998267494,0.0,44,True,59.225293799972235,50.75686039409525,0.0,farside
-16.10129022673427,-136.90234375,12,1237.0,310.88108425681037,0.19505492718238493,0.11024310043586787,0.31537639157863173,0.5403518398221515,0.8014680997698034,0.00323486328125,102.62030754158963,12.16751263837147,0.001953125,49.14318569080979,7.913502738223997,102.62030754158963,2.3581492314406205e-09,0.9999999999770206,0.00335693359375,176,True,59.225293799972235,56.90205781911358,0.0,farside
15.199349518928132,-136.61328125,17,1365.0,366.15153185485224,0.1888987307159325,0.07879197978334741,0.28132971119428074,0.42410780266160547,0.6337191104823842,6.103515625e-05,13.50341133384709,4.327005477416023,0.000244140625,7.085038999405697,3.6603388099038057,13.50341133384709,1.69629998936216e-09,0.9999999998743799,6.103515625e-05,99,True,59.225293799972235,57.15356169566894,0.0,farside
-18.96317492817754,-136.53515625,9,334.0,67.09036871089751,0.08518850670492001,0.04537254682356141,0.1428914581785323,0.21892491527950422,0.43499668309937833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,56.01099668506489,0.0,farside
39.13346264888521,-136.357421875,23,444.0,103.83383103697524,0.08610088461718923,0.051117275313473216,0.1528014520142361,0.24847063110575754,0.40448935924039964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,45.9397538305037,0.0,farside
-16.271460111541803,-136.08984375,11,1664.5,335.0896092493143,0.24936316659445124,0.15539886435721662,0.49060669658901046,0.5754911698802667,0.7164940659467065,0.0093994140625,234.14238641271263,20.327005477416023,0.00537109375,120.1133284751686,11.583531329958078,234.14238641271263,3.7230165617074817e-09,0.9999999999840994,0.0096435546875,376,True,59.225293799972235,56.85302330631578,0.0,farside
31.84621225618417,-135.791015625,22,1202.0,246.13910385559834,0.14155091872666084,0.06831558196278405,0.2339342197193055,0.3111053314831468,0.4239847400416254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,50.30995617317594,0.0,farside
-18.96317492817754,-135.755859375,9,456.0,85.15915208698867,0.09433274618828746,0.05491170039509991,0.16254472782362553,0.26905748226844106,0.48103097111567517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,True,59.225293799972235,56.01099668506489,0.0,farside
-17.326249227274616,-135.205078125,10,3801.0,888.7500726717823,0.43066750143991545,0.16137169805840632,0.5914726926051771,0.6615840339280578,1.3270249276576838,0.1549072265625,5562.902552155404,92.87762351156955,0.13702392578125,3465.9050677041087,72.58662498751437,5562.902552155404,0.0009032090212457433,0.9999998376370945,0.17230224609375,2000,False,59.225293799972235,56.53791419138726,0.0,farside
